robot_id,fl_round,training_step,reward,success_rate_rolling10,policy_entropy,status,eval_return,eval_episode_len,eval_success
robot_000,143,142001,1612.763,1.0,0.0401,eval,1612.763,479.7,1.0
robot_000,144,143001,2290.494,1.0,0.0396,eval,2290.494,694.0,1.0
robot_000,145,144001,2100.0,1.0,0.04,eval,2100.0,624.3,1.0
robot_000,146,145001,1810.336,1.0,0.0396,eval,1810.336,538.7,1.0
robot_000,147,146001,3259.519,1.0,0.0405,eval,3259.519,1000.0,1.0
robot_000,148,147001,3074.715,1.0,0.0399,eval,3074.715,913.7,1.0
robot_000,149,148001,3117.642,1.0,0.0408,eval,3117.642,938.0,1.0
robot_000,150,149001,2581.564,1.0,0.0413,eval,2581.564,779.3,1.0
robot_001,1,1,20.952,0.0,0.9997,eval,20.952,26.0,0.0
robot_001,2,1001,69.181,0.0,0.743,eval,69.181,42.3,0.0
robot_001,3,2001,183.554,0.0,0.5613,eval,183.554,85.0,0.0
robot_001,4,3001,199.272,0.0,0.4304,eval,199.272,90.0,0.0
robot_001,5,4001,222.599,0.0,0.3315,eval,222.599,97.7,0.0
robot_001,6,5001,221.387,0.0,0.255,eval,221.387,97.7,0.0
robot_001,7,6001,242.649,0.0,0.198,eval,242.649,104.7,0.0
robot_001,8,7001,260.26,1.0,0.1518,eval,260.26,108.0,1.0
robot_001,9,8001,271.265,1.0,0.1216,eval,271.265,112.0,1.0
robot_001,10,9001,274.334,1.0,0.1015,eval,274.334,113.0,1.0
robot_001,11,10001,283.006,1.0,0.0915,eval,283.006,115.0,1.0
robot_001,12,11001,275.168,1.0,0.0812,eval,275.168,110.0,1.0
robot_001,13,12001,280.578,1.0,0.0802,eval,280.578,111.0,1.0
robot_001,14,13001,275.114,1.0,0.0865,eval,275.114,110.3,1.0
robot_001,15,14001,279.675,1.0,0.0918,eval,279.675,112.7,1.0
robot_001,16,15001,272.429,1.0,0.0901,eval,272.429,111.0,1.0
robot_001,17,16001,296.423,1.0,0.0914,eval,296.423,119.7,1.0
robot_001,18,17001,302.679,1.0,0.0882,eval,302.679,123.0,1.0
robot_001,19,18001,315.606,1.0,0.0875,eval,315.606,126.0,1.0
robot_001,20,19001,328.01,1.0,0.0839,eval,328.01,128.7,1.0
robot_001,21,20001,328.369,1.0,0.0804,eval,328.369,129.0,1.0
