robot_id,fl_round,training_step,reward,success_rate_rolling10,policy_entropy,status,eval_return,eval_episode_len,eval_success
robot_001,100,99001,1301.358,1.0,0.0641,eval,1301.358,395.3,1.0
robot_001,101,100001,1126.871,1.0,0.0639,eval,1126.871,351.3,1.0
robot_001,102,101001,1121.271,1.0,0.0629,eval,1121.271,346.0,1.0
robot_001,103,102001,1137.94,1.0,0.0629,eval,1137.94,351.7,1.0
robot_001,104,103001,1353.694,1.0,0.0674,eval,1353.694,406.3,1.0
robot_001,105,104001,1406.368,1.0,0.0664,eval,1406.368,423.3,1.0
robot_001,106,105001,1575.773,1.0,0.0637,eval,1575.773,478.7,1.0
robot_001,107,106001,1745.165,1.0,0.0641,eval,1745.165,525.7,1.0
robot_001,108,107001,1629.368,1.0,0.0651,eval,1629.368,497.0,1.0
robot_001,109,108001,1780.308,1.0,0.0664,eval,1780.308,543.3,1.0
robot_001,110,109001,1678.022,1.0,0.0673,eval,1678.022,507.0,1.0
robot_001,111,110001,1718.071,1.0,0.0659,eval,1718.071,525.3,1.0
robot_001,112,111001,1567.4,1.0,0.0646,eval,1567.4,474.7,1.0
robot_001,113,112001,2825.499,1.0,0.0629,eval,2825.499,850.7,1.0
robot_001,114,113001,2323.008,1.0,0.0677,eval,2323.008,704.3,1.0
robot_001,115,114001,1815.535,1.0,0.0639,eval,1815.535,546.3,1.0
robot_001,116,115001,2785.849,1.0,0.0646,eval,2785.849,849.0,1.0
robot_001,117,116001,2000.86,1.0,0.064,eval,2000.86,601.0,1.0
robot_001,118,117001,2342.855,1.0,0.065,eval,2342.855,701.7,1.0
robot_001,119,118001,1867.166,1.0,0.0643,eval,1867.166,560.3,1.0
robot_001,120,119001,2046.755,1.0,0.0623,eval,2046.755,611.3,1.0
robot_001,121,120001,2397.083,1.0,0.065,eval,2397.083,728.3,1.0
robot_001,122,121001,2476.805,1.0,0.0661,eval,2476.805,742.0,1.0
robot_001,123,122001,2885.988,1.0,0.0649,eval,2885.988,882.7,1.0
robot_001,124,123001,2650.173,1.0,0.0618,eval,2650.173,796.7,1.0
robot_001,125,124001,2887.399,1.0,0.0629,eval,2887.399,901.0,1.0
robot_001,126,125001,3191.421,1.0,0.0578,eval,3191.421,1000.0,1.0
robot_001,127,126001,3144.095,1.0,0.0591,eval,3144.095,1000.0,1.0
robot_001,128,127001,2901.698,1.0,0.0623,eval,2901.698,899.3,1.0
robot_001,129,128001,3220.896,1.0,0.0629,eval,3220.896,998.3,1.0
robot_001,130,129001,2732.466,1.0,0.0633,eval,2732.466,832.7,1.0
robot_001,131,130001,2946.433,1.0,0.0612,eval,2946.433,941.3,1.0
robot_001,132,131001,3169.652,1.0,0.0624,eval,3169.652,1000.0,1.0
robot_001,133,132001,3089.11,1.0,0.0599,eval,3089.11,961.3,1.0
robot_001,134,133001,3192.062,1.0,0.0608,eval,3192.062,994.7,1.0
robot_001,135,134001,2854.474,1.0,0.0605,eval,2854.474,891.3,1.0
robot_001,136,135001,3152.695,1.0,0.0597,eval,3152.695,1000.0,1.0
robot_001,137,136001,2571.196,1.0,0.0593,eval,2571.196,792.0,1.0
robot_001,138,137001,2693.012,1.0,0.0595,eval,2693.012,831.7,1.0
robot_001,139,138001,3146.031,1.0,0.0614,eval,3146.031,1000.0,1.0
robot_001,140,139001,3158.352,1.0,0.0612,eval,3158.352,1000.0,1.0
robot_001,141,140001,2959.249,1.0,0.0594,eval,2959.249,921.7,1.0
robot_001,142,141001,3201.484,1.0,0.0616,eval,3201.484,992.7,1.0
robot_001,143,142001,3046.766,1.0,0.0707,eval,3046.766,952.7,1.0
robot_001,144,143001,2841.698,1.0,0.0685,eval,2841.698,885.0,1.0
robot_001,145,144001,3163.799,1.0,0.0655,eval,3163.799,1000.0,1.0
robot_001,146,145001,3178.319,1.0,0.0619,eval,3178.319,1000.0,1.0
robot_001,147,146001,2998.636,1.0,0.0617,eval,2998.636,945.3,1.0
robot_001,148,147001,3113.363,1.0,0.061,eval,3113.363,971.0,1.0
robot_001,149,148001,2183.622,1.0,0.059,eval,2183.622,673.7,1.0
robot_001,150,149001,2326.163,1.0,0.0559,eval,2326.163,708.7,1.0
robot_002,1,1,20.754,0.0,0.9997,eval,20.754,26.0,0.0
robot_002,2,1001,69.959,0.0,0.7432,eval,69.959,42.7,0.0
robot_002,3,2001,193.872,0.0,0.5615,eval,193.872,89.0,0.0
robot_002,4,3001,198.332,0.0,0.4319,eval,198.332,91.0,0.0
robot_002,5,4001,207.036,0.0,0.3323,eval,207.036,93.0,0.0
robot_002,6,5001,221.601,0.0,0.2541,eval,221.601,100.3,0.0
robot_002,7,6001,223.355,0.0,0.1946,eval,223.355,101.0,0.0
robot_002,8,7001,254.543,1.0,0.1499,eval,254.543,107.0,1.0
robot_002,9,8001,270.583,1.0,0.1174,eval,270.583,111.7,1.0
robot_002,10,9001,285.522,1.0,0.0916,eval,285.522,116.3,1.0
robot_002,11,10001,288.58,1.0,0.0748,eval,288.58,118.3,1.0
robot_002,12,11001,285.062,1.0,0.0632,eval,285.062,115.3,1.0
robot_002,13,12001,267.017,1.0,0.0581,eval,267.017,109.7,1.0
robot_002,14,13001,287.128,1.0,0.0536,eval,287.128,114.0,1.0
robot_002,15,14001,297.097,1.0,0.0567,eval,297.097,118.3,1.0
