condition,robot_id,migration_event_id,timestamp,src_node,dst_node,trigger_to_dump_ms,dump_to_transfer_ms,transfer_to_restore_ms,policy_load_ms,downtime_ms,total_MTT_ms,success_rate_pre,success_rate_post,regression_pct,fl_rounds_to_recover,replay_buffer_entries_restored,gpu_util_pre_migration,gpu_util_during_migration,gpu_util_post_migration,cpu_util_pre_migration,cpu_util_during_migration,cpu_util_post_migration,network_bytes_transferred,checkpoint_size_mb,criu_mode,throughput_post_60s,recovery_tasks_to_pre,background_bandwidth_mb,concurrency_level,fault_injected,retry_count,total_recovery_ms
cold_restart,robot_006,42,1780024058.634424,n024.cluster.pssclabs.com,n030.cluster.pssclabs.com,0,0,2001.5204143710434,0,2117.16998135671,2117.16998135671,1.0,1.0,0.0,0,0,0,0,0,0,0,0,0,0,cold_restart,150.1,1,0,1,0,0,0
cold_restart,robot_000,43,1780024077.8353071,n030.cluster.pssclabs.com,n024.cluster.pssclabs.com,0,0,2002.3810961283743,0,2119.545402005315,2119.545402005315,1.0,1.0,0.0,0,0,0,0,0,0,0,0,0,0,cold_restart,114.8,1,0,1,0,0,0
cold_restart,robot_004,44,1780024095.4957263,n024.cluster.pssclabs.com,n030.cluster.pssclabs.com,0,0,2001.277047675103,0,2118.751402013004,2118.751402013004,1.0,1.0,0.0,0,0,0,0,0,0,0,0,0,0,cold_restart,139.4,1,0,1,0,0,0
cold_restart,robot_001,45,1780024112.5383658,n024.cluster.pssclabs.com,n030.cluster.pssclabs.com,0,0,2001.4890120364726,0,2117.230380885303,2117.230380885303,1.0,1.0,0.0,0,0,0,0,0,0,0,0,0,0,cold_restart,150.0,1,0,1,0,0,0
cold_restart,robot_015,46,1780024129.5818677,n030.cluster.pssclabs.com,n024.cluster.pssclabs.com,0,0,2001.6962690278888,0,2117.2400428913534,2117.2400428913534,1.0,1.0,0.0,0,0,0,0,0,0,0,0,0,0,cold_restart,162.6,1,0,1,0,0,0
cold_restart,robot_002,47,1780024147.2438965,n024.cluster.pssclabs.com,n030.cluster.pssclabs.com,0,0,2003.0147260986269,0,2120.1031492091715,2120.1031492091715,1.0,1.0,0.0,0,0,0,0,0,0,0,0,0,0,cold_restart,162.7,1,0,1,0,0,0
cold_restart,robot_005,48,1780024164.5958629,n024.cluster.pssclabs.com,n030.cluster.pssclabs.com,0,0,2001.733202021569,0,2119.1390650346875,2119.1390650346875,1.0,1.0,0.0,0,0,0,0,0,0,0,0,0,0,cold_restart,150.1,1,0,1,0,0,0
cold_restart,robot_018,49,1780024183.1726234,n030.cluster.pssclabs.com,n024.cluster.pssclabs.com,0,0,2001.7712721601129,0,2117.2052710317075,2117.2052710317075,1.0,1.0,0.0,0,0,0,0,0,0,0,0,0,0,cold_restart,139.5,1,0,1,0,0,0
cold_restart,robot_019,50,1780024226.956733,n030.cluster.pssclabs.com,n024.cluster.pssclabs.com,0,0,2001.9109761342406,0,2117.183940950781,2117.183940950781,1.0,1.0,0.0,0,0,0,0,0,0,0,0,0,0,cold_restart,114.8,1,0,1,0,0,0
cold_restart,robot_009,51,1780024245.2322967,n024.cluster.pssclabs.com,n030.cluster.pssclabs.com,0,0,2003.0037928372622,0,2121.567747555673,2121.567747555673,1.0,1.0,0.0,0,0,0,0,0,0,0,0,0,0,cold_restart,150.2,1,0,1,0,0,0
