robot_id,fl_round,training_step,reward,success_rate_rolling10,policy_entropy,status,eval_return,eval_episode_len,eval_success
robot_001,44,43001,570.679,1.0,0.086,eval,570.679,192.3,1.0
robot_001,45,44001,619.325,1.0,0.0896,eval,619.325,203.0,1.0
robot_001,46,45001,596.646,1.0,0.0925,eval,596.646,198.0,1.0
robot_001,47,46001,608.344,1.0,0.0923,eval,608.344,199.7,1.0
robot_001,48,47001,587.748,1.0,0.0926,eval,587.748,195.3,1.0
robot_001,49,48001,596.64,1.0,0.1013,eval,596.64,197.7,1.0
robot_001,50,49001,653.672,1.0,0.1003,eval,653.672,209.7,1.0
robot_001,51,50001,683.055,1.0,0.0878,eval,683.055,218.7,1.0
robot_001,52,51001,696.981,1.0,0.082,eval,696.981,222.0,1.0
robot_001,53,52001,715.467,1.0,0.0839,eval,715.467,227.3,1.0
robot_001,54,53001,713.031,1.0,0.0822,eval,713.031,225.7,1.0
robot_001,55,54001,695.983,1.0,0.0809,eval,695.983,222.7,1.0
robot_001,56,55001,705.428,1.0,0.0796,eval,705.428,224.3,1.0
robot_001,57,56001,753.884,1.0,0.0812,eval,753.884,237.3,1.0
robot_001,58,57001,700.083,1.0,0.088,eval,700.083,224.3,1.0
robot_001,59,58001,832.694,1.0,0.0832,eval,832.694,258.3,1.0
robot_001,60,59001,984.574,1.0,0.0825,eval,984.574,310.0,1.0
robot_001,61,60001,933.024,1.0,0.0802,eval,933.024,298.0,1.0
robot_001,62,61001,911.236,1.0,0.079,eval,911.236,293.3,1.0
robot_001,63,62001,987.641,1.0,0.0745,eval,987.641,310.0,1.0
robot_001,64,63001,858.636,1.0,0.079,eval,858.636,272.7,1.0
robot_001,65,64001,874.891,1.0,0.076,eval,874.891,275.3,1.0
robot_001,66,65001,859.022,1.0,0.074,eval,859.022,258.7,1.0
robot_001,67,66001,801.414,1.0,0.0734,eval,801.414,246.3,1.0
robot_001,68,67001,914.834,1.0,0.0743,eval,914.834,275.7,1.0
robot_001,69,68001,894.802,1.0,0.0747,eval,894.802,273.3,1.0
robot_001,70,69001,923.48,1.0,0.0718,eval,923.48,285.3,1.0
robot_001,71,70001,942.57,1.0,0.0724,eval,942.57,291.3,1.0
robot_001,72,71001,1039.437,1.0,0.0726,eval,1039.437,313.3,1.0
robot_001,73,72001,1105.723,1.0,0.0703,eval,1105.723,331.3,1.0
robot_001,74,73001,1104.254,1.0,0.0718,eval,1104.254,333.0,1.0
robot_001,75,74001,1200.023,1.0,0.072,eval,1200.023,360.3,1.0
robot_001,76,75001,1074.159,1.0,0.0718,eval,1074.159,329.0,1.0
robot_001,77,76001,1005.228,1.0,0.0733,eval,1005.228,306.3,1.0
robot_001,78,77001,1122.973,1.0,0.071,eval,1122.973,335.7,1.0
robot_001,79,78001,1216.716,1.0,0.0717,eval,1216.716,364.0,1.0
robot_001,80,79001,1219.249,1.0,0.0711,eval,1219.249,368.0,1.0
