robot_id,fl_round,training_step,reward,success_rate_rolling10,policy_entropy,status,eval_return,eval_episode_len,eval_success
robot_001,94,93001,1104.415,1.0,0.0741,eval,1104.415,330.0,1.0
robot_001,95,94001,1196.915,1.0,0.0713,eval,1196.915,354.3,1.0
robot_001,96,95001,1224.736,1.0,0.0704,eval,1224.736,364.3,1.0
robot_001,97,96001,1372.528,1.0,0.0705,eval,1372.528,410.3,1.0
robot_001,98,97001,1592.932,1.0,0.0697,eval,1592.932,473.7,1.0
robot_001,99,98001,1566.454,1.0,0.0709,eval,1566.454,466.7,1.0
robot_001,100,99001,1408.038,1.0,0.0735,eval,1408.038,419.7,1.0
robot_001,101,100001,1231.232,1.0,0.0716,eval,1231.232,369.3,1.0
robot_001,102,101001,1252.666,1.0,0.0664,eval,1252.666,373.3,1.0
robot_001,103,102001,1303.357,1.0,0.0679,eval,1303.357,388.7,1.0
robot_001,104,103001,1306.308,1.0,0.0666,eval,1306.308,387.7,1.0
robot_001,105,104001,1700.495,1.0,0.066,eval,1700.495,501.7,1.0
robot_001,106,105001,1685.897,1.0,0.0646,eval,1685.897,497.7,1.0
robot_001,107,106001,1666.594,1.0,0.0645,eval,1666.594,492.3,1.0
robot_001,108,107001,1809.166,1.0,0.0644,eval,1809.166,533.0,1.0
robot_001,109,108001,1309.796,1.0,0.0624,eval,1309.796,387.7,1.0
robot_001,110,109001,1514.728,1.0,0.0624,eval,1514.728,446.7,1.0
robot_001,111,110001,1839.644,1.0,0.0597,eval,1839.644,540.7,1.0
robot_001,112,111001,1476.736,1.0,0.06,eval,1476.736,438.0,1.0
robot_001,113,112001,1869.456,1.0,0.0586,eval,1869.456,549.7,1.0
robot_001,114,113001,1512.209,1.0,0.0583,eval,1512.209,444.7,1.0
robot_001,115,114001,1709.758,1.0,0.0566,eval,1709.758,503.0,1.0
robot_001,116,115001,1417.789,1.0,0.0576,eval,1417.789,416.3,1.0
robot_001,117,116001,2028.167,1.0,0.0571,eval,2028.167,595.3,1.0
robot_001,118,117001,1650.095,1.0,0.0565,eval,1650.095,486.7,1.0
robot_001,119,118001,1460.086,1.0,0.0548,eval,1460.086,429.7,1.0
robot_001,120,119001,1903.873,1.0,0.055,eval,1903.873,559.3,1.0
robot_001,121,120001,2342.051,1.0,0.0556,eval,2342.051,690.3,1.0
robot_001,122,121001,2071.383,1.0,0.0549,eval,2071.383,604.3,1.0
robot_001,123,122001,1870.884,1.0,0.0552,eval,1870.884,553.3,1.0
robot_001,124,123001,2084.777,1.0,0.0548,eval,2084.777,612.7,1.0
robot_001,125,124001,2417.813,1.0,0.0561,eval,2417.813,710.3,1.0
robot_001,126,125001,2007.152,1.0,0.0582,eval,2007.152,588.0,1.0
robot_001,127,126001,2283.935,1.0,0.0553,eval,2283.935,671.3,1.0
robot_001,128,127001,2605.825,1.0,0.0546,eval,2605.825,767.7,1.0
robot_001,129,128001,2085.903,1.0,0.0543,eval,2085.903,617.0,1.0
robot_001,130,129001,2410.103,1.0,0.0519,eval,2410.103,704.3,1.0
robot_001,131,130001,2906.56,1.0,0.0511,eval,2906.56,871.7,1.0
robot_001,132,131001,3228.41,1.0,0.0505,eval,3228.41,1000.0,1.0
robot_001,133,132001,3009.579,1.0,0.0503,eval,3009.579,917.0,1.0
robot_001,134,133001,2262.136,1.0,0.0513,eval,2262.136,665.7,1.0
robot_001,135,134001,2240.084,1.0,0.0503,eval,2240.084,655.0,1.0
robot_001,136,135001,2878.375,1.0,0.0503,eval,2878.375,840.7,1.0
robot_001,137,136001,2437.551,1.0,0.0486,eval,2437.551,713.7,1.0
robot_001,138,137001,3171.048,1.0,0.0475,eval,3171.048,956.7,1.0
robot_001,139,138001,3222.432,1.0,0.0482,eval,3222.432,1000.0,1.0
robot_001,140,139001,3231.789,1.0,0.0456,eval,3231.789,1000.0,1.0
robot_001,141,140001,3259.998,1.0,0.0459,eval,3259.998,1000.0,1.0
robot_001,142,141001,3205.606,1.0,0.0447,eval,3205.606,1000.0,1.0
robot_001,143,142001,3262.685,1.0,0.0439,eval,3262.685,991.0,1.0
robot_001,144,143001,3234.823,1.0,0.0434,eval,3234.823,1000.0,1.0
robot_001,145,144001,3270.136,1.0,0.0442,eval,3270.136,964.3,1.0
robot_001,146,145001,3262.66,1.0,0.0448,eval,3262.66,1000.0,1.0
robot_001,147,146001,3236.251,1.0,0.0423,eval,3236.251,1000.0,1.0
robot_001,148,147001,3230.556,1.0,0.0417,eval,3230.556,1000.0,1.0
robot_001,149,148001,3208.152,1.0,0.0414,eval,3208.152,1000.0,1.0
robot_001,150,149001,3213.412,1.0,0.0412,eval,3213.412,1000.0,1.0
robot_002,1,1,20.756,0.0,0.9997,eval,20.756,26.0,0.0
robot_002,2,1001,65.017,0.0,0.7431,eval,65.017,39.7,0.0
robot_002,3,2001,183.952,0.0,0.5636,eval,183.952,88.0,0.0
robot_002,4,3001,186.439,0.0,0.4339,eval,186.439,86.0,0.0
robot_002,5,4001,202.356,0.0,0.3331,eval,202.356,90.3,0.0
robot_002,6,5001,222.183,0.0,0.2547,eval,222.183,97.0,0.0
robot_002,7,6001,225.894,0.0,0.1974,eval,225.894,97.7,0.0
robot_002,8,7001,249.008,0.3333333333333333,0.1546,eval,249.008,104.7,0.3333333333333333
robot_002,9,8001,254.407,1.0,0.123,eval,254.407,106.3,1.0
robot_002,10,9001,253.549,1.0,0.1033,eval,253.549,105.7,1.0
robot_002,11,10001,250.06,0.6666666666666666,0.0867,eval,250.06,105.0,0.6666666666666666
